step,state,fitness,N,K,D,rep,condition,landscape_seed,start_fitness
4,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
5,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
6,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
7,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
8,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
9,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
10,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
11,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
12,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
13,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
14,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
15,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
16,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
17,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
18,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
19,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
20,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
21,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
22,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
23,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
24,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
25,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
26,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
27,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
28,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
29,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
30,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
31,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
32,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
33,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
34,64809,0.7269014153792914,16,4,4,4,HM_channel,1967501239,0.5427787585408153
35,64809,0.7269014153792914,16,4,4,4,HM_channel,1967501239,0.5427787585408153
36,64809,0.7269014153792914,16,4,4,4,HM_channel,1967501239,0.5427787585408153
37,64809,0.7269014153792914,16,4,4,4,HM_channel,1967501239,0.5427787585408153
38,64809,0.7269014153792914,16,4,4,4,HM_channel,1967501239,0.5427787585408153
39,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
40,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
41,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
42,64811,0.7414711269560068,16,4,4,4,HM_channel,1967501239,0.5427787585408153
43,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
44,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
45,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
46,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
47,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
48,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
49,22827,0.7059550755119461,16,4,4,4,HM_channel,1967501239,0.5427787585408153
50,22827,0.7059550755119461,16,4,4,4,HM_channel,1967501239,0.5427787585408153
0,18843,0.5427787585408153,16,4,8,4,HM_channel,1967501239,0.5427787585408153
1,36329,0.6721565583720476,16,4,8,4,HM_channel,1967501239,0.5427787585408153
2,36329,0.6721565583720476,16,4,8,4,HM_channel,1967501239,0.5427787585408153
3,36321,0.6694858636914789,16,4,8,4,HM_channel,1967501239,0.5427787585408153
4,40357,0.6850222905969168,16,4,8,4,HM_channel,1967501239,0.5427787585408153
5,40357,0.6850222905969168,16,4,8,4,HM_channel,1967501239,0.5427787585408153
6,40357,0.6850222905969168,16,4,8,4,HM_channel,1967501239,0.5427787585408153
7,40869,0.6816363978939243,16,4,8,4,HM_channel,1967501239,0.5427787585408153
8,40869,0.6816363978939243,16,4,8,4,HM_channel,1967501239,0.5427787585408153
9,40869,0.6816363978939243,16,4,8,4,HM_channel,1967501239,0.5427787585408153
10,40357,0.6850222905969168,16,4,8,4,HM_channel,1967501239,0.5427787585408153
11,44834,0.6776081393587654,16,4,8,4,HM_channel,1967501239,0.5427787585408153
12,44322,0.7132598171203515,16,4,8,4,HM_channel,1967501239,0.5427787585408153
13,44322,0.7132598171203515,16,4,8,4,HM_channel,1967501239,0.5427787585408153
14,44322,0.7132598171203515,16,4,8,4,HM_channel,1967501239,0.5427787585408153
15,44320,0.7400491957402526,16,4,8,4,HM_channel,1967501239,0.5427787585408153
16,44320,0.7400491957402526,16,4,8,4,HM_channel,1967501239,0.5427787585408153
17,44320,0.7400491957402526,16,4,8,4,HM_channel,1967501239,0.5427787585408153
18,44320,0.7400491957402526,16,4,8,4,HM_channel,1967501239,0.5427787585408153
19,44320,0.7400491957402526,16,4,8,4,HM_channel,1967501239,0.5427787585408153
20,44320,0.7400491957402526,16,4,8,4,HM_channel,1967501239,0.5427787585408153
21,44320,0.7400491957402526,16,4,8,4,HM_channel,1967501239,0.5427787585408153
22,44320,0.7400491957402526,16,4,8,4,HM_channel,1967501239,0.5427787585408153
23,44320,0.7400491957402526,16,4,8,4,HM_channel,1967501239,0.5427787585408153
24,44320,0.7400491957402526,16,4,8,4,HM_channel,1967501239,0.5427787585408153
25,44320,0.7400491957402526,16,4,8,4,HM_channel,1967501239,0.5427787585408153
26,44320,0.7400491957402526,16,4,8,4,HM_channel,1967501239,0.5427787585408153
27,36128,0.7496881749267549,16,4,8,4,HM_channel,1967501239,0.5427787585408153
28,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
29,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
30,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
31,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
32,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
33,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
34,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
35,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
36,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
37,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
38,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
39,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
40,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
41,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
42,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
43,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
44,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
45,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
46,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
47,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
48,36130,0.7360092961494501,16,4,8,4,HM_channel,1967501239,0.5427787585408153
49,36128,0.7496881749267549,16,4,8,4,HM_channel,1967501239,0.5427787585408153
50,36128,0.7496881749267549,16,4,8,4,HM_channel,1967501239,0.5427787585408153
0,8504,0.6181827410677972,16,4,1,5,HM_channel,208981816,0.6181827410677972
1,8506,0.6918088760879745,16,4,1,5,HM_channel,208981816,0.6181827410677972
2,8634,0.7173000024576133,16,4,1,5,HM_channel,208981816,0.6181827410677972
3,8626,0.7498153206494669,16,4,1,5,HM_channel,208981816,0.6181827410677972
4,41394,0.7689269751086063,16,4,1,5,HM_channel,208981816,0.6181827410677972
5,41394,0.7689269751086063,16,4,1,5,HM_channel,208981816,0.6181827410677972
6,41394,0.7689269751086063,16,4,1,5,HM_channel,208981816,0.6181827410677972
7,41394,0.7689269751086063,16,4,1,5,HM_channel,208981816,0.6181827410677972
8,41394,0.7689269751086063,16,4,1,5,HM_channel,208981816,0.6181827410677972
9,41394,0.7689269751086063,16,4,1,5,HM_channel,208981816,0.6181827410677972
10,41394,0.7689269751086063,16,4,1,5,HM_channel,208981816,0.6181827410677972
11,41394,0.7689269751086063,16,4,1,5,HM_channel,208981816,0.6181827410677972
12,8626,0.7498153206494669,16,4,1,5,HM_channel,208981816,0.6181827410677972
13,41394,0.7689269751086063,16,4,1,5,HM_channel,208981816,0.6181827410677972
14,41394,0.7689269751086063,16,4,1,5,HM_channel,208981816,0.6181827410677972
15,41394,0.7689269751086063,16,4,1,5,HM_channel,208981816,0.6181827410677972
16,8626,0.7498153206494669,16,4,1,5,HM_channel,208981816,0.6181827410677972
17,8626,0.7498153206494669,16,4,1,5,HM_channel,208981816,0.6181827410677972
18,8627,0.7388717853938649,16,4,1,5,HM_channel,208981816,0.6181827410677972
19,8627,0.7388717853938649,16,4,1,5,HM_channel,208981816,0.6181827410677972
20,8626,0.7498153206494669,16,4,1,5,HM_channel,208981816,0.6181827410677972
21,8627,0.7388717853938649,16,4,1,5,HM_channel,208981816,0.6181827410677972
22,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
23,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
24,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
25,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
26,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
27,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
28,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
29,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
30,8627,0.7388717853938649,16,4,1,5,HM_channel,208981816,0.6181827410677972
31,8627,0.7388717853938649,16,4,1,5,HM_channel,208981816,0.6181827410677972
32,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
33,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
34,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
35,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
36,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
37,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
38,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
39,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
40,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
41,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
42,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
43,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
44,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
45,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
46,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
47,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
48,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
49,8627,0.7388717853938649,16,4,1,5,HM_channel,208981816,0.6181827410677972
50,10675,0.7619446592457086,16,4,1,5,HM_channel,208981816,0.6181827410677972
0,8504,0.6181827410677972,16,4,2,5,HM_channel,208981816,0.6181827410677972
1,8506,0.6918088760879745,16,4,2,5,HM_channel,208981816,0.6181827410677972
2,8634,0.7173000024576133,16,4,2,5,HM_channel,208981816,0.6181827410677972
3,8634,0.7173000024576133,16,4,2,5,HM_channel,208981816,0.6181827410677972
4,8634,0.7173000024576133,16,4,2,5,HM_channel,208981816,0.6181827410677972
5,25018,0.7257831833971149,16,4,2,5,HM_channel,208981816,0.6181827410677972
6,25018,0.7257831833971149,16,4,2,5,HM_channel,208981816,0.6181827410677972
7,25018,0.7257831833971149,16,4,2,5,HM_channel,208981816,0.6181827410677972
8,8634,0.7173000024576133,16,4,2,5,HM_channel,208981816,0.6181827410677972
9,8634,0.7173000024576133,16,4,2,5,HM_channel,208981816,0.6181827410677972
10,8634,0.7173000024576133,16,4,2,5,HM_channel,208981816,0.6181827410677972
11,25018,0.7257831833971149,16,4,2,5,HM_channel,208981816,0.6181827410677972
12,25018,0.7257831833971149,16,4,2,5,HM_channel,208981816,0.6181827410677972
13,25018,0.7257831833971149,16,4,2,5,HM_channel,208981816,0.6181827410677972
14,8626,0.7498153206494669,16,4,2,5,HM_channel,208981816,0.6181827410677972
15,8626,0.7498153206494669,16,4,2,5,HM_channel,208981816,0.6181827410677972
16,8626,0.7498153206494669,16,4,2,5,HM_channel,208981816,0.6181827410677972
17,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
18,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
19,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
20,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
21,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
22,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
23,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
24,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
25,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
26,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
27,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
28,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
29,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
30,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
31,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
32,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
33,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
34,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
35,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
36,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
37,41395,0.7579834398530043,16,4,2,5,HM_channel,208981816,0.6181827410677972
38,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
39,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
40,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
41,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
42,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
43,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
44,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
45,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
46,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
47,41395,0.7579834398530043,16,4,2,5,HM_channel,208981816,0.6181827410677972
48,41395,0.7579834398530043,16,4,2,5,HM_channel,208981816,0.6181827410677972
49,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
50,41394,0.7689269751086063,16,4,2,5,HM_channel,208981816,0.6181827410677972
0,8504,0.6181827410677972,16,4,4,5,HM_channel,208981816,0.6181827410677972
1,8632,0.6436738674374359,16,4,4,5,HM_channel,208981816,0.6181827410677972
2,440,0.6862763896007772,16,4,4,5,HM_channel,208981816,0.6181827410677972
3,952,0.7073329426840852,16,4,4,5,HM_channel,208981816,0.6181827410677972
4,945,0.7076144692730066,16,4,4,5,HM_channel,208981816,0.6181827410677972
5,945,0.7076144692730066,16,4,4,5,HM_channel,208981816,0.6181827410677972
6,2977,0.6911340913218288,16,4,4,5,HM_channel,208981816,0.6181827410677972
7,2355,0.6879340589238448,16,4,4,5,HM_channel,208981816,0.6181827410677972
8,22835,0.687416538198126,16,4,4,5,HM_channel,208981816,0.6181827410677972
9,22811,0.7085177007117912,16,4,4,5,HM_channel,208981816,0.6181827410677972
10,22811,0.7085177007117912,16,4,4,5,HM_channel,208981816,0.6181827410677972
11,22811,0.7085177007117912,16,4,4,5,HM_channel,208981816,0.6181827410677972
12,22811,0.7085177007117912,16,4,4,5,HM_channel,208981816,0.6181827410677972
13,31050,0.6500595010678121,16,4,4,5,HM_channel,208981816,0.6181827410677972
14,31098,0.7371837028669377,16,4,4,5,HM_channel,208981816,0.6181827410677972
15,31098,0.7371837028669377,16,4,4,5,HM_channel,208981816,0.6181827410677972
16,31610,0.7144013402840169,16,4,4,5,HM_channel,208981816,0.6181827410677972
17,31610,0.7144013402840169,16,4,4,5,HM_channel,208981816,0.6181827410677972
18,29562,0.7235801604533939,16,4,4,5,HM_channel,208981816,0.6181827410677972
19,29566,0.7605393868083783,16,4,4,5,HM_channel,208981816,0.6181827410677972
20,29566,0.7605393868083783,16,4,4,5,HM_channel,208981816,0.6181827410677972
21,29566,0.7605393868083783,16,4,4,5,HM_channel,208981816,0.6181827410677972
22,29566,0.7605393868083783,16,4,4,5,HM_channel,208981816,0.6181827410677972
23,29566,0.7605393868083783,16,4,4,5,HM_channel,208981816,0.6181827410677972
24,29690,0.7627562688437621,16,4,4,5,HM_channel,208981816,0.6181827410677972
25,31614,0.7435262988109118,16,4,4,5,HM_channel,208981816,0.6181827410677972
26,31614,0.7435262988109118,16,4,4,5,HM_channel,208981816,0.6181827410677972
27,31614,0.7435262988109118,16,4,4,5,HM_channel,208981816,0.6181827410677972
28,64382,0.7223508803869945,16,4,4,5,HM_channel,208981816,0.6181827410677972
29,31614,0.7435262988109118,16,4,4,5,HM_channel,208981816,0.6181827410677972
30,31614,0.7435262988109118,16,4,4,5,HM_channel,208981816,0.6181827410677972
31,29566,0.7605393868083783,16,4,4,5,HM_channel,208981816,0.6181827410677972
32,29566,0.7605393868083783,16,4,4,5,HM_channel,208981816,0.6181827410677972
33,29566,0.7605393868083783,16,4,4,5,HM_channel,208981816,0.6181827410677972
34,29566,0.7605393868083783,16,4,4,5,HM_channel,208981816,0.6181827410677972
35,29566,0.7605393868083783,16,4,4,5,HM_channel,208981816,0.6181827410677972
36,29694,0.7662402690923295,16,4,4,5,HM_channel,208981816,0.6181827410677972
37,29694,0.7662402690923295,16,4,4,5,HM_channel,208981816,0.6181827410677972
38,29694,0.7662402690923295,16,4,4,5,HM_channel,208981816,0.6181827410677972
39,29694,0.7662402690923295,16,4,4,5,HM_channel,208981816,0.6181827410677972
40,29694,0.7662402690923295,16,4,4,5,HM_channel,208981816,0.6181827410677972
41,29694,0.7662402690923295,16,4,4,5,HM_channel,208981816,0.6181827410677972
42,29694,0.7662402690923295,16,4,4,5,HM_channel,208981816,0.6181827410677972
43,29694,0.7662402690923295,16,4,4,5,HM_channel,208981816,0.6181827410677972
44,21498,0.7821900966984665,16,4,4,5,HM_channel,208981816,0.6181827410677972
45,21498,0.7821900966984665,16,4,4,5,HM_channel,208981816,0.6181827410677972
46,21498,0.7821900966984665,16,4,4,5,HM_channel,208981816,0.6181827410677972
